num,API num,API,DOSE,Microcrystalline Cellulose (Avicel),Mannitol,Sodium croscarmellose,Aspartame,Hydroxypropyl Cellulose (HPC),Magnesium Stearate,Gum,Chitosan,Sodium saccharin,Talc,Sodium lauryl sulfate(SLS),Sodium stearyl fumarate ,Polyvinylpyrrolidone (Crospovidone),Sodium starch glycolate,polyvinyl acetate,Lactose,Colloidal silicon dioxide (Aerosil),Citric acid,Menthol,B-cyclodextrin,Stevia leaf Powder ,Clove oil ,Starch,sodium bicarbonate (NaHCO3),Plantago ovata,Pharmaburst,parteck,Polyethylene Glycol,Eudragit EPO,Precirol,acesulfame potassium,Polacrilin Potassium,Acryflow-L,Indion,Lubritose,Sucralose,Silicon dioxide,Neotame,Sucrose,Ocimum sanctum seed powder,Agar,Calcium carbonate,Sodium Saccharine ,Prosolv ODT,Cellactose,Quinoline yellow lake,Aerosol,Sodium behenate,dibasic calcium phosphate,Mucilage powder,GNSP,Ludipress,Kaolin,Methyl paraben,Camphor,CPE,Weight(mg),HARDNESS,FRIABILITY,THICKNESS (mm) (mean),Wetting time (s) (mean),Drug content (%) (mean),DISINTEGRATION_TIME,Water absorption ratio,DIAMETER(mm) (Mean),"Bulk Density
(g/cc , gm/ml , gm/cm³) (Mean)","Tapped Density
(g/cc , gm/ml , gm/cm³) (Mean)","Carr’s Compressibility Index
(%) (Mean)",Hausner Ratio (Mean),Angle of Repose (°) (Mean),Molecular Weight( g/mol),XLogP3-AA,Hydrogen Bond Donor Count,Hydrogen Bond Acceptor Count,Rotational bond count,Topological surface area( A^2),Heavy atom count,Complexity,LogS
594,228-8,Venlafaxine Hydrochloride,28.2,92.55,0,0,5,0,4,0,0,0,12,0,0,5.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,3.1,0.43,2.52,58.2,99.64,35.57,95.13,0,0,0,0,0,0,313.9,2.74,2,3,5,32.7,21,279,-2.86
595,228-9,Venlafaxine Hydrochloride,28.2,90.8,0,0,5,0,4,0,0,0,12,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,2.3,0.71,2.5,34.3,99.2,26.65,99.31,0,0,0,0,0,0,313.9,2.74,2,3,5,32.7,21,279,-2.86
596,229-1,Glimepiride,2,55,56.7,0,0,0,5,0,0,5,0,5,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.5,0.41,2.5,215,93.1,112,0,0,0.52,0.64,20.2,1.25,34.2,490.6,3.9,3,5,7,133,34,895,-6
597,229-2,Glimepiride,2,55,55.4,0,0,0,5,0,0,5,0,5,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.8,0.46,2.4,198,98.3,115,0,0,0.55,0.64,26.21,1.16,35.5,490.6,3.9,3,5,7,133,34,895,-6
598,229-3,Glimepiride,2,55,54.1,0,0,0,5,0,0,5,0,5,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.6,0.48,2.4,184,95.5,121,0,0,0.49,0.57,14.04,1.163,33.2,490.6,3.9,3,5,7,133,34,895,-6
599,229-4,Glimepiride,2,55,52.8,0,0,0,5,0,0,5,0,5,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,4,0.42,2.3,201,96.5,124,0,0,0.48,0.55,12.72,1.14,32.4,490.6,3.9,3,5,7,133,34,895,-6
600,229-5,Glimepiride,2,55,51.5,0,0,0,5,0,0,5,0,5,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.8,0.49,2.5,215,95.1,96,0,0,0.5,0.58,13.79,1.16,33,490.6,3.9,3,5,7,133,34,895,-6
601,229-6,Glimepiride,2,55,50.2,0,0,0,5,0,0,5,0,5,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.5,0.45,2.5,214,96.9,124,0,0,0.53,0.61,13.11,1.15,32.1,490.6,3.9,3,5,7,133,34,895,-6
602,229-7,Glimepiride,2,55,56.7,0,0,0,5,0,0,5,0,5,0,0,1.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.5,0.44,2.4,219,94.3,127,0,0,0.49,0.55,10.9,1.12,33.5,490.6,3.9,3,5,7,133,34,895,-6
603,229-8,Glimepiride,2,55,55.4,0,0,0,5,0,0,5,0,5,0,0,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.6,0.47,2.5,225,92.6,114,0,0,0.53,0.61,13.11,1.15,32.1,490.6,3.9,3,5,7,133,34,895,-6
604,229-9,Glimepiride,2,55,54.1,0,0,0,5,0,0,5,0,5,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.8,0.49,2.3,183,98.5,131,0,0,0.53,0.66,19.69,1.24,31.8,490.6,3.9,3,5,7,133,34,895,-6
605,229-10,Glimepiride,2,55,52.8,0,0,0,5,0,0,5,0,5,0,0,5.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.9,0.48,2.5,214,97.2,98,0,0,0.51,0.65,21.53,1.27,35.4,490.6,3.9,3,5,7,133,34,895,-6
606,229-11,Glimepiride,2,55,51.5,0,0,0,5,0,0,5,0,5,0,0,6.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.5,0.41,2.4,215,93.6,122,0,0,0.54,0.61,11.47,1.12,32.5,490.6,3.9,3,5,7,133,34,895,-6
607,229-12,Glimepiride,2,55,50.2,0,0,0,5,0,0,5,0,5,0,0,7.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.2,0.42,2.5,14,98.2,124,0,0,0.52,0.65,20,1.25,33.1,490.6,3.9,3,5,7,133,34,895,-6
608,229-13,Glimepiride,2,55,56.7,1.3,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.1,0.46,2.4,158,96.4,105,0,0,0.51,0.58,12.06,1.13,29.4,490.6,3.9,3,5,7,133,34,895,-6
609,229-14,Glimepiride,2,55,55.4,2.6,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.4,0.45,2.4,146,97.8,121,0,0,0.52,0.65,20,1.25,32.1,490.6,3.9,3,5,7,133,34,895,-6
610,229-15,Glimepiride,2,55,54.1,3.9,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.2,0.41,2.5,144,99.2,116,0,0,0.54,0.61,11.47,1.32,29.2,490.6,3.9,3,5,7,133,34,895,-6
611,229-16,Glimepiride,2,55,52.8,5.2,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.4,0.48,2.5,140,96.4,106,0,0,0.52,0.65,20,1.25,32.5,490.6,3.9,3,5,7,133,34,895,-6
612,229-17,Glimepiride,2,55,51.5,6.5,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.2,0.51,2.4,141,95.2,73,0,0,0.53,0.61,13.11,1.15,32.1,490.6,3.9,3,5,7,133,34,895,-6
613,229-18,Glimepiride,2,55,50.2,7.8,0,0,5,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,3.5,0.52,2.5,134,96.8,80,50.63,0,0.48,0.55,12.72,1.14,32.4,490.6,3.9,3,5,7,133,34,895,-6
614,233-1,Glipizide,5,90,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.9,0.52,5.1,32,99.64,40,0,0,0,0,0,0,0,445.5,1.9,3,6,7,139,31,697,-6
615,233-2,Glipizide,5,89,0,0,0,0,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.1,0.55,5.2,26,99.48,32,0,0,0,0,0,0,0,445.5,1.9,3,6,7,139,31,697,-6
616,233-3,Glipizide,5,88,0,0,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.3,0.53,5.1,16,99.66,19,0,0,0,0,0,0,0,445.5,1.9,3,6,7,139,31,697,-6
617,233-4,Glipizide,5,90,0,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.8,0.49,5.1,43,99.59,48,0,0,0,0,0,0,0,445.5,1.9,3,6,7,139,31,697,-6
618,233-5,Glipizide,5,89,0,4,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.9,0.52,5,30,99.39,36,0,0,0,0,0,0,0,445.5,1.9,3,6,7,139,31,697,-6
619,233-6,Glipizide,5,88,0,5,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.1,0.5,5.1,20,99.81,17,0,0,0,0,0,0,0,445.5,1.9,3,6,7,139,31,697,-6
620,233-7,Glipizide,5,90,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.2,0.51,5.1,50,99.79,55,0,0,0,0,0,0,0,445.5,1.9,3,6,7,139,31,697,-6
621,233-8,Glipizide,5,89,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.9,0.54,5,34,99.69,44,0,0,0,0,0,0,0,445.5,1.9,3,6,7,139,31,697,-6
622,233-9,Glipizide,5,88,0,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,5.1,0.53,5,23,99.83,32,0,0,0,0,0,0,0,445.5,1.9,3,6,7,139,31,697,-6
623,234-1,Ambroxol Hydrochloride,7.5,0,175.5,0,0,0,0,0,0,5,3,0,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.2,0.8,0,0,0,80,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
624,234-2,Ambroxol Hydrochloride,7.5,0,173.5,0,0,0,0,0,0,5,3,0,3,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.6,0.8,0,0,0,59,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
625,234-3,Ambroxol Hydrochloride,7.5,0,169.5,0,0,0,0,0,0,5,3,0,3,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.5,0.1,0,0,0,36,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
626,234-4,Ambroxol Hydrochloride,7.5,0,165.5,0,0,0,0,0,0,5,3,0,3,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.5,0.3,0,0,0,48,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
627,234-5,Ambroxol Hydrochloride,7.5,0,161.5,0,0,0,0,0,0,5,3,0,3,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,0.1,0,0,0,78,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
628,234-6,Ambroxol Hydrochloride,7.5,0,157.5,0,0,0,0,0,0,5,3,0,3,4,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.8,0.1,0,0,0,95,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
629,234-7,Ambroxol Hydrochloride,7.5,0,173.5,0,0,0,0,0,0,5,2,0,2,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.2,0.1,0,0,0,120,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
630,234-8,Ambroxol Hydrochloride,7.5,0,171.5,0,0,0,0,0,0,5,2,0,2,4,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.8,0.2,0,0,0,80,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
631,234-9,Ambroxol Hydrochloride,7.5,0,169.5,0,0,0,0,0,0,5,2,0,2,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,0.5,0,0,0,96,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
632,234-10,Ambroxol Hydrochloride,7.5,0,167.5,0,0,0,0,0,0,5,2,0,2,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,3.2,0.3,0,0,0,114,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
633,234-11,Ambroxol Hydrochloride,7.5,0,165.5,0,0,0,0,0,0,5,2,0,2,10,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.6,0.3,0,0,0,112,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
634,234-12,Ambroxol Hydrochloride,7.5,0,163.5,0,0,0,0,0,0,5,2,0,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2.5,0.8,0,0,0,120,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
635,234-13,Ambroxol Hydrochloride,7.5,0,161.5,0,0,0,0,0,0,5,2,0,2,14,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,2,0.8,0,0,0,168,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
636,234-14,Ambroxol Hydrochloride,7.5,2,173.5,0,0,0,0,0,0,5,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.5,0.1,0,0,0,66,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
637,234-15,Ambroxol Hydrochloride,7.5,4,171.5,0,0,0,0,0,0,5,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.5,0.1,0,0,0,90,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
638,234-16,Ambroxol Hydrochloride,7.5,6,169.5,0,0,0,0,0,0,5,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.5,0.2,0,0,0,126,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
639,234-17,Ambroxol Hydrochloride,7.5,8,167.5,0,0,0,0,0,0,5,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.8,0.1,0,0,0,167,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
640,234-18,Ambroxol Hydrochloride,7.5,10,165.5,0,0,0,0,0,0,5,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.5,0.1,0,0,0,182,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
641,234-19,Ambroxol Hydrochloride,7.5,12,163.5,0,0,0,0,0,0,5,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.8,0.1,0,0,0,196,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
642,234-20,Ambroxol Hydrochloride,7.5,14,161.5,0,0,0,0,0,0,5,2,0,2,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,1.8,0.1,0,0,0,205,0,0,0,0,0,0,0,414.56,2.84,4,3,3,58.3,19,259,-3.86
643,235-1,Deferasirox,150,0,0,0,0,0,3.5,0,0,0,3.5,0,0,7,0,0,178.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.11,0.45,4.62,0,96.4,96,88.91,0,0.42,0.66,39.2,1.5,28.3,373.4,3.8,3,6,4,109,28,540,-5.31
644,235-2,Deferasirox,150,0,0,0,0,0,3.5,0,0,0,3.5,0,0,14,0,0,171.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.19,0.35,4.55,0,97.3,92,90.48,0,0.38,0.52,44.5,0.9,25.6,373.4,3.8,3,6,4,109,28,540,-5.31
645,235-3,Deferasirox,150,0,0,0,0,0,3.5,0,0,0,3.5,0,0,21,0,0,164.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.46,0.37,4.54,0,94.1,94,92.58,0,0.43,0.71,40.2,1.19,29.4,373.4,3.8,3,6,4,109,28,540,-5.31
646,235-4,Deferasirox,150,0,0,7,0,0,3.5,0,0,0,3.5,0,0,0,0,0,178.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.27,0.29,4.47,0,98.5,107,91.98,0,0.36,0.62,36.4,1.2,26.3,373.4,3.8,3,6,4,109,28,540,-5.31
647,235-5,Deferasirox,150,0,0,14,0,0,3.5,0,0,0,3.5,0,0,0,0,0,171.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.39,0.57,4.51,0,97.4,99,93.32,0,0.41,0.59,43.1,0.8,25.3,373.4,3.8,3,6,4,109,28,540,-5.31
648,235-6,Deferasirox,150,0,0,21,0,0,3.5,0,0,0,3.5,0,0,0,0,0,164.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.43,0.58,4.57,0,98.3,87,95.25,0,0.42,0.64,33.3,0.98,29.4,373.4,3.8,3,6,4,109,28,540,-5.31
649,235-7,Deferasirox,150,0,0,0,0,0,3.5,0,0,0,3.5,0,0,0,7,0,178.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.32,0.33,4.48,0,94.8,88,89.62,0,0.36,0.59,35.4,0.7,30,373.4,3.8,3,6,4,109,28,540,-5.31
650,235-8,Deferasirox,150,0,0,0,0,0,3.5,0,0,0,3.5,0,0,0,14,0,171.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.37,0.56,4.55,0,99.8,107,91.48,0,0.4,0.62,42.3,1.15,26.8,373.4,3.8,3,6,4,109,28,540,-5.31
651,235-9,Deferasirox,150,0,0,0,0,0,3.5,0,0,0,3.5,0,0,0,21,0,164.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.44,0.38,4.57,0,98.7,103,94.58,0,0.39,0.71,38.1,0.92,29.3,373.4,3.8,3,6,4,109,28,540,-5.31
652,235-10,Deferasirox,150,0,178.6,0,0,0,3.5,0,0,0,3.5,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.47,0.39,4.48,0,95.3,126,98.31,0,0.4,0.58,40.6,0.97,30,373.4,3.8,3,6,4,109,28,540,-5.31
653,235-11,Deferasirox,150,0,171.6,0,0,0,3.5,0,0,0,3.5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.49,0.36,4.58,0,98.6,107,89.48,0,0.37,0.6,36.5,0.9,30,373.4,3.8,3,6,4,109,28,540,-5.31
654,235-12,Deferasirox,150,0,164.6,0,0,0,3.5,0,0,0,3.5,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.52,0.47,4.73,0,97.1,102,95.58,0,0.42,0.58,37.2,0.8,29.7,373.4,3.8,3,6,4,109,28,540,-5.31
655,235-13,Deferasirox,150,0,178.6,7,0,0,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.43,0.49,4.54,0,99.5,94,97.98,0,0.36,0.59,40.6,0.91,27.5,373.4,3.8,3,6,4,109,28,540,-5.31
656,235-14,Deferasirox,150,0,171.6,14,0,0,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.49,0.44,4.61,0,97.4,103,93.32,0,0.42,0.61,38.7,1.2,28.4,373.4,3.8,3,6,4,109,28,540,-5.31
657,235-15,Deferasirox,150,0,164.6,21,0,0,3.5,0,0,0,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.5,0.48,4.47,0,98.3,101,96.25,0,0.4,0.62,35.4,0.79,30.2,373.4,3.8,3,6,4,109,28,540,-5.31
658,235-16,Deferasirox,150,0,178.6,0,0,0,3.5,0,0,0,3.5,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.46,0.51,4.39,0,97.8,96,95.62,0,0.51,0.71,39.7,0.83,30.4,373.4,3.8,3,6,4,109,28,540,-5.31
659,235-17,Deferasirox,150,0,171.6,0,0,0,3.5,0,0,0,3.5,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.95,3.57,0.5,4.47,0,98.8,92,91.48,0,0.39,0.57,41.3,0.94,29.2,373.4,3.8,3,6,4,109,28,540,-5.31
